Provider State,Average Covered Charges
Florida,$30027.23
Florida,$20125.34
Florida,$37335.00
Florida,$15792.62
Florida,$16761.83
Florida,$25449.74
Florida,$15144.83
Florida,$21137.28
Florida,$16369.88
Florida,$29567.11
Florida,$18056.34
Florida,$22181.50
Florida,$17164.17
Florida,$16299.85
Florida,$20770.60
Florida,$14154.90
Florida,$33891.63
Florida,$21619.18
Florida,$22236.30
Florida,$22884.16
Florida,$30507.89
Florida,$32051.32
Florida,$18216.35
Florida,$13140.26
Florida,$30745.36
Florida,$16078.04
Florida,$18122.30
Florida,$11891.53
Florida,$28015.58
Florida,$21999.80
Florida,$34715.46
Florida,$18910.92
Florida,$28411.52
Florida,$22692.76
Florida,$46882.92
Florida,$42562.27
Florida,$16374.92
Florida,$20563.75
Florida,$25729.00
Florida,$23922.90
Florida,$16957.76
Florida,$18858.91
Florida,$21923.03
Florida,$26137.70
Florida,$18529.62
Florida,$25832.91
Florida,$27065.00
Florida,$44679.30
Florida,$37646.15
Florida,$53419.26
Florida,$43480.33
Florida,$37052.14
Florida,$39831.04
Florida,$19405.23
Florida,$30328.93
Florida,$29642.80
Florida,$17581.11
Florida,$48428.83
Florida,$40027.08
Florida,$41403.88
Florida,$31039.25
Florida,$38970.00
Florida,$11002.20
Florida,$31210.82
Florida,$39075.76
Florida,$35028.09
Florida,$18537.37
Florida,$36563.13
Florida,$25519.77
Florida,$17921.68
Florida,$19568.17
Florida,$23463.33
Florida,$38875.85
Florida,$33374.70
Florida,$32253.00
Florida,$36930.78
Florida,$39047.75
Florida,$17482.22
Florida,$40676.78
Florida,$34738.10
Florida,$35090.45
Florida,$21174.77
Florida,$53501.25
Florida,$24381.16
Florida,$18799.72
Georgia,$22686.08
Georgia,$12068.00
Georgia,$25008.05
Georgia,$13516.05
Georgia,$24055.56
Georgia,$12067.45
Georgia,$10526.45
Georgia,$23919.72
Georgia,$16186.41
Georgia,$14219.72
Georgia,$25682.62
Georgia,$26472.40
Georgia,$16841.80
Georgia,$15612.91
Georgia,$17897.57
Georgia,$16528.00
Georgia,$23399.86
Georgia,$15495.60
Georgia,$19638.87
Georgia,$19217.78
Georgia,$18787.40
Georgia,$11637.54
Georgia,$22867.57
Georgia,$14884.33
Georgia,$19559.55
Georgia,$12911.42
Georgia,$12053.94
Georgia,$19670.05
Georgia,$27763.36
Georgia,$19820.52
Georgia,$22731.07
Georgia,$25164.92
Georgia,$9919.83
Georgia,$20483.00
Hawaii,$27601.00
Idaho,$15237.58
Illinois,$29115.61
Illinois,$32763.50
Illinois,$20218.26
Illinois,$21245.15
Illinois,$31864.44
Illinois,$14628.00
Illinois,$13955.58
Illinois,$18360.84
Illinois,$29509.93
Illinois,$18576.25
Illinois,$25761.81
Illinois,$18357.54
Illinois,$23356.91
Illinois,$17937.40
Illinois,$32224.46
Illinois,$20007.29
Illinois,$23605.68
Illinois,$37441.44
Illinois,$17310.61
Illinois,$41153.66
Illinois,$26697.13
Illinois,$10836.60
Illinois,$16527.53
Illinois,$27163.09
Illinois,$15760.62
Illinois,$21373.13
Illinois,$19568.17
Illinois,$40990.08
Illinois,$24566.16
Illinois,$14908.25
Illinois,$16903.48
Illinois,$36726.43
Illinois,$16975.22
Illinois,$13721.48
Illinois,$11216.35
Illinois,$20863.55
Illinois,$18843.68
Illinois,$28029.57
Illinois,$24134.65
Illinois,$24421.55
Illinois,$29458.15
Illinois,$16746.90
Illinois,$17398.19
Illinois,$13594.41
Illinois,$25702.75
Illinois,$26850.04
Illinois,$26222.19
Illinois,$19687.23
Illinois,$20043.47
Illinois,$21066.47
Illinois,$16679.14
Illinois,$25643.21
Illinois,$19552.78
Illinois,$19312.54
Illinois,$19676.11
Illinois,$18387.21
Illinois,$28252.85
Illinois,$15059.14
Illinois,$28186.81
Illinois,$18004.85
Illinois,$20555.73
Illinois,$21417.14
Illinois,$15954.27
Illinois,$13015.86
Illinois,$31217.82
Illinois,$20453.05
Illinois,$29471.43
Illinois,$15528.17
Indiana,$14366.57
Indiana,$17380.04
Indiana,$19973.85
Indiana,$14064.18
Indiana,$16070.29
Indiana,$17362.00
Indiana,$30213.46
Indiana,$18234.84
Indiana,$23074.92
Indiana,$13450.00
Indiana,$9702.40
Indiana,$15451.93
Indiana,$17179.68
Indiana,$30063.26
Indiana,$15675.16
Indiana,$7692.75
Indiana,$15281.72
Indiana,$25641.39
Indiana,$17649.10
Indiana,$23985.47
Indiana,$25157.63
Indiana,$10767.84
Indiana,$11348.28
Indiana,$17747.61
Indiana,$17437.00
Indiana,$15000.41
Indiana,$10426.07
Indiana,$15102.18
Indiana,$18612.56
Indiana,$18670.07
Indiana,$17308.83
Indiana,$18389.25
Indiana,$9818.65
Iowa,$21586.41
Iowa,$18199.41
Iowa,$17077.40
Iowa,$12201.88
Iowa,$14709.00
Iowa,$15226.08
Iowa,$23879.83
Iowa,$11989.83
Iowa,$19285.94
Iowa,$18548.36
Kansas,$17676.50
Kansas,$12524.87
Kansas,$45348.25
Kansas,$18831.70
Kansas,$32860.03
Kansas,$23418.31
Kansas,$30890.25
Kansas,$25273.62
Kansas,$20964.63
Kansas,$36258.63
Kansas,$9168.46
Kentucky,$13329.50
Kentucky,$13377.84
Kentucky,$11718.25
Kentucky,$19988.65
Kentucky,$14286.15
Kentucky,$12705.58
Kentucky,$11995.09
Kentucky,$15924.17
Kentucky,$9469.20
Kentucky,$32977.32
Kentucky,$15469.46
Kentucky,$23783.82
Kentucky,$17009.80
Kentucky,$18830.66
Kentucky,$11607.73
Kentucky,$6145.54
Kentucky,$23025.08
Kentucky,$13770.95
Kentucky,$24189.72
Louisiana,$17397.31
Louisiana,$40850.29
Louisiana,$31584.00
Louisiana,$22968.33
Louisiana,$19333.61
Louisiana,$21899.07
Louisiana,$20070.69
Louisiana,$9278.85
Louisiana,$8980.40
Louisiana,$16010.16
Louisiana,$21429.35
Louisiana,$18638.16
Maine,$9367.23
Maine,$22894.86
Maine,$16138.92
Maine,$14009.40
Maine,$20934.63
Maine,$20536.16
Maine,$15566.35
Maryland,$8565.96
Maryland,$18303.49
Maryland,$13751.70
Maryland,$13917.75
Maryland,$8767.80
Maryland,$8005.58
Maryland,$10105.53
Maryland,$8467.40
Maryland,$26402.79
Maryland,$8090.00
Maryland,$8232.28
Maryland,$8639.83
Maryland,$10815.78
Maryland,$6953.18
Maryland,$7154.68
Maryland,$9016.75
Maryland,$7641.38
Maryland,$10584.60
Maryland,$9084.23
Maryland,$10726.29
Maryland,$20942.98
Maryland,$8958.52
Maryland,$8188.32
Maryland,$9540.06
Maryland,$6618.52
Maryland,$9378.59
Maryland,$9748.00
Maryland,$8152.30
Maryland,$7409.87
Maryland,$8673.50
Maryland,$7903.03
Maryland,$8965.74
Maryland,$9345.52
Maryland,$7071.11
Maryland,$8184.33
Maryland,$8692.25
Maryland,$7242.77
Massachusetts,$11241.17
Massachusetts,$12548.95
Massachusetts,$9013.64
Massachusetts,$9683.54
Massachusetts,$9897.09
Massachusetts,$14204.45
Massachusetts,$17210.30
Massachusetts,$8700.18
Massachusetts,$11147.63
Massachusetts,$11849.67
Massachusetts,$9515.56
Massachusetts,$22183.80
Massachusetts,$25287.64
Massachusetts,$11164.95
Massachusetts,$10954.93
Massachusetts,$9465.83
Massachusetts,$14288.37
Massachusetts,$13552.06
Massachusetts,$7659.54
Massachusetts,$40451.47
Massachusetts,$6077.71
Massachusetts,$14418.32
Massachusetts,$16456.00
Massachusetts,$9303.75
Massachusetts,$7023.83
Massachusetts,$17841.53
Massachusetts,$9547.12
Massachusetts,$11233.68
Massachusetts,$19455.64
Massachusetts,$5617.93
Massachusetts,$43563.24
Massachusetts,$10829.88
Massachusetts,$12498.71
Massachusetts,$19259.18
Massachusetts,$7828.13
Massachusetts,$20895.89
Massachusetts,$11367.74
Massachusetts,$10387.77
Massachusetts,$13069.28
Michigan,$11901.82
Michigan,$20133.66
Michigan,$16185.60
Michigan,$16753.91
Michigan,$9673.78
Michigan,$14041.63
Michigan,$13317.34
Michigan,$12262.89
Michigan,$12498.65
Michigan,$25595.66
Michigan,$10859.34
Michigan,$16616.08
Michigan,$10957.88
Michigan,$17401.64
Michigan,$11496.40
Michigan,$15068.81
Michigan,$11355.00
Michigan,$19013.39
Michigan,$10359.35
Michigan,$13145.04
Michigan,$16315.03
Michigan,$16567.56
Michigan,$9765.62
Michigan,$23163.43
Michigan,$9766.14
Michigan,$17652.07
Michigan,$18647.05
Michigan,$13212.36
Michigan,$13278.35
Michigan,$13680.69
Michigan,$9357.62
Michigan,$11562.86
Michigan,$19785.25
Michigan,$17488.86
Michigan,$17345.36
Michigan,$14459.28
Michigan,$14878.62
Michigan,$17036.50
Michigan,$11030.15
Michigan,$24040.70
Michigan,$15801.84
Michigan,$14502.47
Michigan,$18908.72
Michigan,$18316.91
Michigan,$16187.73
Minnesota,$17589.82
Minnesota,$18891.82
Minnesota,$15486.30
Minnesota,$17363.77
Minnesota,$24035.33
Minnesota,$24342.31
Minnesota,$11129.29
Minnesota,$8519.11
Minnesota,$28584.84
Minnesota,$16888.50
Minnesota,$13297.26
Minnesota,$30688.86
Minnesota,$52209.21
Minnesota,$12706.36
Minnesota,$28631.72
Minnesota,$17442.00
Minnesota,$20053.54
Minnesota,$19232.24
Mississippi,$19944.24
Mississippi,$18147.27
Mississippi,$10633.66
Mississippi,$22420.06
Mississippi,$30238.08
Mississippi,$19682.90
Mississippi,$17287.60
Mississippi,$34879.58
Mississippi,$15454.82
Mississippi,$23008.90
Mississippi,$15010.07
Mississippi,$21160.56
Mississippi,$14662.92
Mississippi,$16098.90
Missouri,$16028.38
Missouri,$15481.13
Missouri,$12106.37
Missouri,$15335.62
Missouri,$19230.38
Missouri,$18834.70
Missouri,$9893.84
Missouri,$19301.50
Missouri,$14975.55
Missouri,$18265.41
Missouri,$12625.63
Missouri,$11153.53
Missouri,$17485.07
Missouri,$19073.56
Missouri,$18767.40
Missouri,$19968.72
Missouri,$23641.19
Missouri,$13138.54
Missouri,$18485.52
Missouri,$32853.89
Missouri,$25684.92
Missouri,$14165.96
Missouri,$14597.28
Missouri,$19410.91
Missouri,$25342.41
Missouri,$23741.23
Missouri,$21730.40
Missouri,$28379.13
Montana,$23746.65
Montana,$17316.33
Montana,$9978.53
Nebraska,$17704.88
Nebraska,$18683.96
Nebraska,$13495.36
Nebraska,$10425.85
Nebraska,$19115.29
Nebraska,$21435.18
Nevada,$40184.29
Nevada,$45420.83
Nevada,$58848.84
Nevada,$46804.40
Nevada,$41537.05
Nevada,$58771.75
Nevada,$28882.69
New Hampshire,$16179.28
New Hampshire,$25678.26
New Hampshire,$15328.25
New Hampshire,$13368.74
New Hampshire,$17148.00
New Hampshire,$16830.18
New Hampshire,$19743.85
New Jersey,$58009.82
New Jersey,$54475.54
New Jersey,$68194.89
New Jersey,$21006.12
New Jersey,$31870.09
New Jersey,$30180.67
New Jersey,$41672.93
New Jersey,$35445.85
New Jersey,$17748.00
New Jersey,$29942.29
New Jersey,$34580.52
New Jersey,$101715.06
New Jersey,$30018.75
Alabama,$5062.59
New Jersey,$80151.51
New Jersey,$45592.91
New Jersey,$47371.21
New Jersey,$128464.69
New Jersey,$35157.10
New Jersey,$36996.00
New Jersey,$46089.76
New Jersey,$42973.17
New Jersey,$47301.58
New Jersey,$66228.34
New Jersey,$43302.97
New Jersey,$48998.63
New Jersey,$42667.58
New Jersey,$36907.90
New Jersey,$49704.29
New Jersey,$39777.55
New Jersey,$64705.34
New Jersey,$36954.67
New Jersey,$29444.00
New Jersey,$38138.50
New Jersey,$27899.66
New Jersey,$37958.34
New Jersey,$38323.87
New Jersey,$51646.89
New Jersey,$54823.13
New Jersey,$53353.23
New Jersey,$55024.00
New Jersey,$36504.71
New Jersey,$52646.23
New Jersey,$55114.96
New Jersey,$38799.60
New Jersey,$41009.20
New Jersey,$44148.15
New Jersey,$28612.61
New Jersey,$63740.68
New Jersey,$30605.47
New Jersey,$54791.81
New Jersey,$37230.16
New Jersey,$32098.50
New Jersey,$34562.04
New Jersey,$41341.50
New Jersey,$41040.58
New Mexico,$21599.57
New Mexico,$14797.06
New Mexico,$21623.82
New Mexico,$33895.81
New Mexico,$17397.86
New York,$26906.38
New York,$14561.61
New York,$8284.21
New York,$22540.50
New York,$33662.39
New York,$10361.56
New York,$20655.14
New York,$32914.27
New York,$31751.00
New York,$19184.72
New York,$23190.30
New York,$23465.85
New York,$10959.96
New York,$26444.43
New York,$40586.71
New York,$13079.63
New York,$22839.76
New York,$23346.68
New York,$18455.57
New York,$23797.88
New York,$43850.77
New York,$26132.08
New York,$18786.76
New York,$27756.79
New York,$13449.63
New York,$13835.09
New York,$10369.83
New York,$11200.92
New York,$13239.20
New York,$41609.15
New York,$23216.48
New York,$52757.82
New York,$28914.94
New York,$14777.45
New York,$67397.65
New York,$14337.39
New York,$32647.54
New York,$17476.23
New York,$28423.72
New York,$13748.61
New York,$21995.34
New York,$40757.89
New York,$27314.00
New York,$16065.63
New York,$17106.91
New York,$33856.19
New York,$26132.47
New York,$18342.42
New York,$36405.81
New York,$34283.56
New York,$14177.23
New York,$24101.10
New York,$38260.63
New York,$15809.57
New York,$26293.08
New York,$11924.36
New York,$15972.45
New York,$38575.36
New York,$41033.38
New York,$13807.78
New York,$23067.05
New York,$29731.46
New York,$16525.20
New York,$16101.66
New York,$30326.35
New York,$22589.88
New York,$39497.21
New York,$10615.53
New York,$17970.95
New York,$19540.07
New York,$18791.36
New York,$15246.41
New York,$12341.54
New York,$17348.72
New York,$25251.69
New York,$78508.20
New York,$21635.64
New York,$18444.68
New York,$8884.42
New York,$33070.02
New York,$44348.50
New York,$24020.25
New York,$23045.79
New York,$19788.04
New York,$23419.68
New York,$23810.45
New York,$23641.87
New York,$8093.09
New York,$12367.18
New York,$20347.07
New York,$27216.42
New York,$24875.58
New York,$14298.64
New York,$32401.97
New York,$24708.92
New York,$25678.43
New York,$18583.85
New York,$19176.07
New York,$27153.71
New York,$40047.09
New York,$13289.41
New York,$21811.05
New York,$20100.46
New York,$32806.81
North Carolina,$13954.95
North Carolina,$19869.84
North Carolina,$13124.53
North Carolina,$13814.75
North Carolina,$9742.78
North Carolina,$14489.00
North Carolina,$20616.00
North Carolina,$13637.21
North Carolina,$21397.00
North Carolina,$29247.87
North Carolina,$20560.12
North Carolina,$17247.10
North Carolina,$22976.68
North Carolina,$13710.35
North Carolina,$18136.25
North Carolina,$19505.52
North Carolina,$10344.40
North Carolina,$17090.83
North Carolina,$23327.54
North Carolina,$25109.71
North Carolina,$9733.92
North Carolina,$19480.27
North Carolina,$19413.00
North Carolina,$13353.06
North Carolina,$12624.54
North Carolina,$19708.26
North Carolina,$23699.51
North Carolina,$22035.44
North Carolina,$17382.44
North Carolina,$22062.07
North Carolina,$28155.14
North Carolina,$13192.46
North Carolina,$10820.00
North Carolina,$18539.12
North Carolina,$14342.50
North Carolina,$14954.09
North Carolina,$14378.80
North Carolina,$12195.53
North Carolina,$20385.08
North Dakota,$15473.68
Ohio,$17589.48
Ohio,$18988.83
Ohio,$13645.72
Ohio,$14315.86
Ohio,$27768.81
Ohio,$21179.27
Ohio,$12146.28
Ohio,$16001.31
Ohio,$8976.64
Ohio,$11931.16
Ohio,$10505.07
Ohio,$12898.71
Ohio,$37908.81
Ohio,$28132.88
Ohio,$19626.73
Ohio,$14396.73
Ohio,$9056.38
Ohio,$13687.52
Ohio,$13475.06
Ohio,$16055.40
Ohio,$30092.21
Ohio,$6751.95
Ohio,$8405.38
Ohio,$17970.52
Ohio,$9904.36
Ohio,$24490.64
Ohio,$11696.27
Ohio,$11087.37
Ohio,$30041.30
Ohio,$16196.22
Ohio,$13400.33
Ohio,$14130.48
Ohio,$12057.57
Ohio,$15376.59
Ohio,$21832.27
Ohio,$19027.83
Ohio,$24476.03
Ohio,$24531.38
Ohio,$11541.36
Ohio,$11316.72
Ohio,$12558.75
Ohio,$17727.28
Ohio,$19927.13
Ohio,$20418.75
Ohio,$17922.13
Ohio,$30057.20
Ohio,$9788.38
Ohio,$17787.32
Ohio,$11787.33
Oklahoma,$17669.66
Oklahoma,$36063.35
Oklahoma,$20405.27
Oklahoma,$16460.18
Oklahoma,$14224.36
Oklahoma,$32085.68
Oklahoma,$13876.94
Oklahoma,$16001.52
Oklahoma,$31060.00
Oklahoma,$16750.85
Oklahoma,$44405.50
Oklahoma,$12722.37
Oregon,$19066.78
Oregon,$28826.33
Oregon,$19346.95
Pennsylvania,$30756.42
Pennsylvania,$17544.40
Pennsylvania,$21212.25
Pennsylvania,$41164.96
Pennsylvania,$21551.96
Pennsylvania,$35448.17
Pennsylvania,$72530.42
Pennsylvania,$17916.17
Pennsylvania,$15562.77
Pennsylvania,$9218.00
Pennsylvania,$12095.42
Pennsylvania,$7608.45
Pennsylvania,$22181.64
Pennsylvania,$11553.80
Pennsylvania,$10852.60
Pennsylvania,$37730.38
Pennsylvania,$28731.88
Pennsylvania,$17686.33
Pennsylvania,$13786.73
Pennsylvania,$19238.91
Pennsylvania,$38563.95
Pennsylvania,$21200.77
Pennsylvania,$42114.69
Pennsylvania,$30705.72
Pennsylvania,$23315.48
Pennsylvania,$16852.09
Pennsylvania,$14723.65
Pennsylvania,$11206.80
Pennsylvania,$62964.25
Pennsylvania,$33559.60
Pennsylvania,$28922.08
Pennsylvania,$28207.71
Pennsylvania,$6124.16
Pennsylvania,$27223.55
Pennsylvania,$38374.34
Pennsylvania,$15982.97
Pennsylvania,$44919.37
Pennsylvania,$53388.12
Pennsylvania,$14503.21
Pennsylvania,$13255.54
Pennsylvania,$13852.93
Pennsylvania,$37631.89
Pennsylvania,$59012.03
Pennsylvania,$31550.56
Pennsylvania,$9042.33
Pennsylvania,$38221.04
Pennsylvania,$47967.28
Pennsylvania,$13180.85
Pennsylvania,$80348.21
Pennsylvania,$31604.00
Pennsylvania,$23509.20
Pennsylvania,$33099.40
Pennsylvania,$12340.23
Pennsylvania,$9405.11
Pennsylvania,$36333.07
Pennsylvania,$24425.76
Pennsylvania,$32776.70
Pennsylvania,$18166.86
Pennsylvania,$42874.14
Pennsylvania,$10814.68
Pennsylvania,$16136.47
Pennsylvania,$37324.80
Pennsylvania,$21830.22
Pennsylvania,$27791.57
Pennsylvania,$9811.27
Pennsylvania,$11394.68
Pennsylvania,$18467.07
Pennsylvania,$101689.34
Rhode Island,$28577.55
Rhode Island,$24683.88
Rhode Island,$19401.50
South Carolina,$14398.18
South Carolina,$17187.20
South Carolina,$27485.18
South Carolina,$17189.64
South Carolina,$47899.79
South Carolina,$13554.86
South Carolina,$12541.60
South Carolina,$21509.42
South Carolina,$17386.15
South Carolina,$18915.90
South Carolina,$13512.61
South Carolina,$9839.91
South Carolina,$17775.53
South Carolina,$24560.00
South Carolina,$26180.48
South Carolina,$33778.42
South Carolina,$22453.54
South Carolina,$18633.42
South Carolina,$34090.57
South Carolina,$20922.63
South Carolina,$30391.90
South Carolina,$18115.29
South Dakota,$19412.71
South Dakota,$20976.09
South Dakota,$16539.73
Tennessee,$12343.80
Tennessee,$33073.75
Tennessee,$20836.05
Tennessee,$15344.92
Tennessee,$27106.04
Tennessee,$21024.87
Tennessee,$20599.57
Tennessee,$14753.61
Tennessee,$10171.83
Tennessee,$17722.35
Tennessee,$23881.88
Tennessee,$12515.54
Tennessee,$21983.36
Tennessee,$21227.02
Tennessee,$19716.68
Tennessee,$24532.21
Tennessee,$13121.46
Tennessee,$14448.35
Tennessee,$52357.00
Tennessee,$24523.86
Texas,$45638.10
Texas,$19786.43
Texas,$31093.53
Texas,$20023.00
Texas,$21072.47
Texas,$17408.11
Texas,$28683.47
Texas,$54036.84
Texas,$56307.82
Texas,$17748.00
Texas,$20116.71
Texas,$43465.42
Texas,$29376.05
Texas,$25576.50
Texas,$39889.84
Texas,$32778.73
Texas,$23926.25
Texas,$39220.12
Texas,$29077.75
Texas,$28789.45
Texas,$39323.77
Texas,$31845.76
Alabama,$22034.35
Texas,$43196.64
Texas,$25881.94
Texas,$18133.09
Texas,$23712.28
Texas,$16647.63
Texas,$24113.51
Texas,$21439.00
Texas,$19368.38
Texas,$29966.13
Texas,$17572.52
Texas,$24402.26
Texas,$23954.66
Texas,$15660.06
Texas,$34496.08
Texas,$27530.78
Texas,$20026.33
Texas,$28770.25
Texas,$23925.66
Texas,$17758.71
Texas,$35325.53
Texas,$26625.94
Texas,$27345.88
Texas,$50558.59
Texas,$35739.69
Texas,$23191.75
Texas,$24685.96
Texas,$16755.56
Texas,$12980.00
Texas,$21184.53
Texas,$20395.08
Texas,$22214.69
Texas,$38050.62
Texas,$30958.50
Texas,$33308.50
Texas,$41931.52
Texas,$41338.45
Texas,$39363.28
Texas,$38864.53
Texas,$18093.56
Texas,$18625.17
Texas,$17003.08
Texas,$9826.66
Texas,$27094.00
Texas,$41031.76
Texas,$45422.81
